Tertiary control power Daily;;;;;;;;
;;;;;;;;
Date;Time;Description;Power offered MW;Power allocated MW;Price CHF/MW;;;
04.01.2016;16:00 - 20:00;TRL-_s_16-20;35;0;1234;1.234;0.04;0
04.01.2016;20:00 - 00:00;TRL-_s_20-24;5;5;11;0.011;0.011;0.011
04.01.2016;20:00 - 00:00;TRL-_s_20-24;5;5;28;0.028;0.028;0.028
04.01.2016;20:00 - 00:00;TRL-_s_20-24;65;65;28;0.028;0.028;0
04.01.2016;20:00 - 00:00;TRL-_s_20-24;10;10;40;0.04;0.04;0.04
04.01.2016;20:00 - 00:00;TRL-_s_20-24;50;17;44.9;0.0449;0.0449;0.0449
04.01.2016;20:00 - 00:00;TRL-_s_20-24;10;0;55;0.055;0.0449;0
04.01.2016;20:00 - 00:00;TRL-_s_20-24;20;0;75;0.075;0.0449;0
04.01.2016;20:00 - 00:00;TRL-_s_20-24;15;0;200;0.2;0.0449;0
04.01.2016;20:00 - 00:00;TRL-_s_20-24;25;0;250;0.25;0.0449;0
04.01.2016;20:00 - 00:00;TRL-_s_20-24;50;0;344;0.344;0.0449;0
04.01.2016;20:00 - 00:00;TRL-_s_20-24;25;0;350;0.35;0.0449;0
04.01.2016;20:00 - 00:00;TRL-_s_20-24;35;0;1234;1.234;0.0449;0
05.01.2016;00:00 - 04:00;TRL-_s_00-04;5;5;57;0.057;0.057;0.057
05.01.2016;00:00 - 04:00;TRL-_s_00-04;10;0;65;0.065;0.057;0
05.01.2016;00:00 - 04:00;TRL-_s_00-04;65;65;69;0.069;0.069;0.069
05.01.2016;00:00 - 04:00;TRL-_s_00-04;50;16;72.8;0.0728;0.0728;0.0728
05.01.2016;00:00 - 04:00;TRL-_s_00-04;10;0;80;0.08;0.0728;0
05.01.2016;00:00 - 04:00;TRL-_s_00-04;20;0;130;0.13;0.0728;0
05.01.2016;00:00 - 04:00;TRL-_s_00-04;25;0;200;0.2;0.0728;0
05.01.2016;00:00 - 04:00;TRL-_s_00-04;25;0;250;0.25;0.0728;0
05.01.2016;00:00 - 04:00;TRL-_s_00-04;50;0;349;0.349;0.0728;0
05.01.2016;00:00 - 04:00;TRL-_s_00-04;25;0;350;0.35;0.0728;0
05.01.2016;00:00 - 04:00;TRL-_s_00-04;35;0;1234;1.234;0.0728;0
05.01.2016;04:00 - 08:00;TRL-_s_04-08;10;10;65;0.065;0.065;0.065
05.01.2016;04:00 - 08:00;TRL-_s_04-08;65;65;69;0.069;0.069;0.069
05.01.2016;04:00 - 08:00;TRL-_s_04-08;50;19;87.7;0.0877;0.0877;0.0877
05.01.2016;04:00 - 08:00;TRL-_s_04-08;10;0;90;0.09;0.0877;0
05.01.2016;04:00 - 08:00;TRL-_s_04-08;20;0;130;0.13;0.0877;0
05.01.2016;04:00 - 08:00;TRL-_s_04-08;25;0;200;0.2;0.0877;0
05.01.2016;04:00 - 08:00;TRL-_s_04-08;25;0;250;0.25;0.0877;0
05.01.2016;04:00 - 08:00;TRL-_s_04-08;25;0;350;0.35;0.0877;0
05.01.2016;04:00 - 08:00;TRL-_s_04-08;50;0;359;0.359;0.0877;0
05.01.2016;04:00 - 08:00;TRL-_s_04-08;35;0;1234;1.234;0.0877;0
05.01.2016;08:00 - 12:00;TRL-_s_08-12;5;5;8.8;0.0088;0.0088;0.0088
05.01.2016;08:00 - 12:00;TRL-_s_08-12;10;10;13.6;0.0136;0.0136;0.0136
05.01.2016;08:00 - 12:00;TRL-_s_08-12;10;10;15.6;0.0156;0.0156;0.0156
05.01.2016;08:00 - 12:00;TRL-_s_08-12;5;5;17.6;0.0176;0.0176;0.0176
05.01.2016;08:00 - 12:00;TRL-_s_08-12;5;5;19;0.019;0.019;0.019
05.01.2016;08:00 - 12:00;TRL-_s_08-12;65;48;25.24;0.02524;0.02524;0.02524
05.01.2016;08:00 - 12:00;TRL-_s_08-12;50;20;27;0.027;0.027;0.027
05.01.2016;08:00 - 12:00;TRL-_s_08-12;10;0;40;0.04;0.027;0
05.01.2016;08:00 - 12:00;TRL-_s_08-12;10;0;55;0.055;0.027;0
05.01.2016;08:00 - 12:00;TRL-_s_08-12;20;0;75;0.075;0.027;0
05.01.2016;08:00 - 12:00;TRL-_s_08-12;25;0;200;0.2;0.027;0
05.01.2016;08:00 - 12:00;TRL-_s_08-12;25;0;250;0.25;0.027;0
05.01.2016;08:00 - 12:00;TRL-_s_08-12;25;0;350;0.35;0.027;0
05.01.2016;08:00 - 12:00;TRL-_s_08-12;65;0;1111;1.111;0.027;0
05.01.2016;08:00 - 12:00;TRL-_s_08-12;35;0;1234;1.234;0.027;0
05.01.2016;12:00 - 16:00;TRL-_s_12-16;5;5;35;0.035;0.035;0.035
05.01.2016;12:00 - 16:00;TRL-_s_12-16;10;10;40;0.04;0.04;0.04
05.01.2016;12:00 - 16:00;TRL-_s_12-16;65;65;49;0.049;0.049;0.049
05.01.2016;12:00 - 16:00;TRL-_s_12-16;50;22;49.13;0.04913;0.04913;0.04913
05.01.2016;12:00 - 16:00;TRL-_s_12-16;10;0;55;0.055;0.04913;0
05.01.2016;12:00 - 16:00;TRL-_s_12-16;20;0;75;0.075;0.04913;0
05.01.2016;12:00 - 16:00;TRL-_s_12-16;25;0;200;0.2;0.04913;0
05.01.2016;12:00 - 16:00;TRL-_s_12-16;25;0;250;0.25;0.04913;0
05.01.2016;12:00 - 16:00;TRL-_s_12-16;50;0;349;0.349;0.04913;0
05.01.2016;12:00 - 16:00;TRL-_s_12-16;25;0;350;0.35;0.04913;0
05.01.2016;12:00 - 16:00;TRL-_s_12-16;35;0;1234;1.234;0.04913;0
05.01.2016;16:00 - 20:00;TRL-_s_16-20;5;5;9.8;0.0098;0.0098;0.0098
05.01.2016;16:00 - 20:00;TRL-_s_16-20;5;5;19;0.019;0.019;0.019
05.01.2016;16:00 - 20:00;TRL-_s_16-20;5;5;35;0.035;0.035;0.035
05.01.2016;16:00 - 20:00;TRL-_s_16-20;50;47;38.8;0.0388;0.0388;0.0388
05.01.2016;16:00 - 20:00;TRL-_s_16-20;10;10;40;0.04;0.04;0.04
05.01.2016;16:00 - 20:00;TRL-_s_16-20;50;20;41;0.041;0.041;0.041
05.01.2016;16:00 - 20:00;TRL-_s_16-20;10;10;55;0.055;0.055;0.055
05.01.2016;16:00 - 20:00;TRL-_s_16-20;20;0;75;0.075;0.055;0
05.01.2016;16:00 - 20:00;TRL-_s_16-20;25;0;200;0.2;0.055;0
05.01.2016;16:00 - 20:00;TRL-_s_16-20;25;0;250;0.25;0.055;0
05.01.2016;16:00 - 20:00;TRL-_s_16-20;25;0;350;0.35;0.055;0
05.01.2016;16:00 - 20:00;TRL-_s_16-20;65;0;1111;1.111;0.055;0
05.01.2016;16:00 - 20:00;TRL-_s_16-20;35;0;1234;1.234;0.055;0
05.01.2016;20:00 - 00:00;TRL-_s_20-24;5;5;19;0.019;0.019;0.019
05.01.2016;20:00 - 00:00;TRL-_s_20-24;5;5;38;0.038;0.038;0.038
05.01.2016;20:00 - 00:00;TRL-_s_20-24;10;10;40;0.04;0.04;0.04
05.01.2016;20:00 - 00:00;TRL-_s_20-24;50;50;45;0.045;0.045;0.045
05.01.2016;20:00 - 00:00;TRL-_s_20-24;50;20;47;0.047;0.047;0.047
05.01.2016;20:00 - 00:00;TRL-_s_20-24;10;10;55;0.055;0.055;0.055
05.01.2016;20:00 - 00:00;TRL-_s_20-24;20;0;75;0.075;0.055;0
05.01.2016;20:00 - 00:00;TRL-_s_20-24;15;0;200;0.2;0.055;0
05.01.2016;20:00 - 00:00;TRL-_s_20-24;25;0;250;0.25;0.055;0
05.01.2016;20:00 - 00:00;TRL-_s_20-24;25;0;350;0.35;0.055;0
05.01.2016;20:00 - 00:00;TRL-_s_20-24;65;0;1111;1.111;0.055;0
05.01.2016;20:00 - 00:00;TRL-_s_20-24;35;0;1234;1.234;0.055;0
06.01.2016;00:00 - 04:00;TRL-_s_00-04;25;20;6;0.006;0.006;0.006
06.01.2016;00:00 - 04:00;TRL-_s_00-04;5;5;48;0.048;0.048;0.048
06.01.2016;00:00 - 04:00;TRL-_s_00-04;5;5;54;0.054;0.054;0.054
06.01.2016;00:00 - 04:00;TRL-_s_00-04;80;55;58;0.058;0.058;0.058
06.01.2016;00:00 - 04:00;TRL-_s_00-04;10;0;65;0.065;0.058;0
06.01.2016;00:00 - 04:00;TRL-_s_00-04;5;0;72;0.072;0.058;0
06.01.2016;00:00 - 04:00;TRL-_s_00-04;10;0;80;0.08;0.058;0
06.01.2016;00:00 - 04:00;TRL-_s_00-04;20;0;130;0.13;0.058;0
06.01.2016;00:00 - 04:00;TRL-_s_00-04;5;0;177;0.177;0.058;0
06.01.2016;00:00 - 04:00;TRL-_s_00-04;65;0;178;0.178;0.058;0
06.01.2016;00:00 - 04:00;TRL-_s_00-04;65;0;1111;1.111;0.058;0
06.01.2016;00:00 - 04:00;TRL-_s_00-04;35;0;1234;1.234;0.058;0
06.01.2016;04:00 - 08:00;TRL-_s_04-08;80;77;58;0.058;0.058;0
06.01.2016;04:00 - 08:00;TRL-_s_04-08;5;5;58;0.058;0.058;0
06.01.2016;04:00 - 08:00;TRL-_s_04-08;10;10;65;0.065;0.065;0.065
06.01.2016;04:00 - 08:00;TRL-_s_04-08;65;0;68;0.068;0.065;0
06.01.2016;04:00 - 08:00;TRL-_s_04-08;5;0;72;0.072;0.065;0
06.01.2016;04:00 - 08:00;TRL-_s_04-08;10;0;90;0.09;0.065;0
06.01.2016;04:00 - 08:00;TRL-_s_04-08;20;0;130;0.13;0.065;0
06.01.2016;04:00 - 08:00;TRL-_s_04-08;5;0;191;0.191;0.065;0
06.01.2016;04:00 - 08:00;TRL-_s_04-08;25;0;359;0.359;0.065;0
06.01.2016;04:00 - 08:00;TRL-_s_04-08;65;0;1111;1.111;0.065;0
06.01.2016;04:00 - 08:00;TRL-_s_04-08;35;0;1234;1.234;0.065;0
06.01.2016;08:00 - 12:00;TRL-_s_08-12;5;5;14;0.014;0.014;0.014
06.01.2016;08:00 - 12:00;TRL-_s_08-12;5;5;16.8;0.0168;0.0168;0.0168
06.01.2016;08:00 - 12:00;TRL-_s_08-12;10;10;17.6;0.0176;0.0176;0.0176
06.01.2016;08:00 - 12:00;TRL-_s_08-12;80;77;18;0.018;0.018;0.018
06.01.2016;08:00 - 12:00;TRL-_s_08-12;5;5;19;0.019;0.019;0.019
06.01.2016;08:00 - 12:00;TRL-_s_08-12;10;0;19.6;0.0196;0.019;0
06.01.2016;08:00 - 12:00;TRL-_s_08-12;5;0;20;0.02;0.019;0
06.01.2016;08:00 - 12:00;TRL-_s_08-12;20;0;20;0.02;0.019;0
06.01.2016;08:00 - 12:00;TRL-_s_08-12;5;0;20;0.02;0.019;0
06.01.2016;08:00 - 12:00;TRL-_s_08-12;10;0;22;0.022;0.019;0
06.01.2016;08:00 - 12:00;TRL-_s_08-12;5;0;22.6;0.0226;0.019;0
06.01.2016;08:00 - 12:00;TRL-_s_08-12;10;0;40;0.04;0.019;0
06.01.2016;08:00 - 12:00;TRL-_s_08-12;10;0;55;0.055;0.019;0
06.01.2016;08:00 - 12:00;TRL-_s_08-12;20;0;75;0.075;0.019;0
06.01.2016;08:00 - 12:00;TRL-_s_08-12;25;0;85;0.085;0.019;0
06.01.2016;08:00 - 12:00;TRL-_s_08-12;5;0;170;0.17;0.019;0
06.01.2016;08:00 - 12:00;TRL-_s_08-12;65;0;209;0.209;0.019;0
06.01.2016;08:00 - 12:00;TRL-_s_08-12;65;0;1111;1.111;0.019;0
06.01.2016;08:00 - 12:00;TRL-_s_08-12;35;0;1234;1.234;0.019;0
06.01.2016;12:00 - 16:00;TRL-_s_12-16;80;78;30;0.03;0.03;0.03
06.01.2016;12:00 - 16:00;TRL-_s_12-16;25;20;37;0.037;0.037;0.037
06.01.2016;12:00 - 16:00;TRL-_s_12-16;5;0;38;0.038;0.037;0
06.01.2016;12:00 - 16:00;TRL-_s_12-16;5;5;38;0.038;0.038;0.038
06.01.2016;12:00 - 16:00;TRL-_s_12-16;10;0;40;0.04;0.038;0
06.01.2016;12:00 - 16:00;TRL-_s_12-16;5;0;44;0.044;0.038;0
06.01.2016;12:00 - 16:00;TRL-_s_12-16;20;0;45;0.045;0.038;0
06.01.2016;12:00 - 16:00;TRL-_s_12-16;5;0;45;0.045;0.038;0
06.01.2016;12:00 - 16:00;TRL-_s_12-16;65;0;45;0.045;0.038;0
06.01.2016;12:00 - 16:00;TRL-_s_12-16;10;0;55;0.055;0.038;0
06.01.2016;12:00 - 16:00;TRL-_s_12-16;20;0;75;0.075;0.038;0
06.01.2016;12:00 - 16:00;TRL-_s_12-16;5;0;170;0.17;0.038;0
06.01.2016;12:00 - 16:00;TRL-_s_12-16;65;0;1111;1.111;0.038;0
06.01.2016;12:00 - 16:00;TRL-_s_12-16;35;0;1234;1.234;0.038;0
06.01.2016;16:00 - 20:00;TRL-_s_16-20;5;5;34;0.034;0.034;0.034
06.01.2016;16:00 - 20:00;TRL-_s_16-20;80;78;34;0.034;0.034;0
06.01.2016;16:00 - 20:00;TRL-_s_16-20;5;5;34.8;0.0348;0.0348;0.0348
06.01.2016;16:00 - 20:00;TRL-_s_16-20;10;10;35;0.035;0.035;0.035
06.01.2016;16:00 - 20:00;TRL-_s_16-20;5;5;36;0.036;0.036;0.036
06.01.2016;16:00 - 20:00;TRL-_s_16-20;65;0;37;0.037;0.036;0
06.01.2016;16:00 - 20:00;TRL-_s_16-20;5;0;38;0.038;0.036;0
06.01.2016;16:00 - 20:00;TRL-_s_16-20;5;0;38;0.038;0.036;0
06.01.2016;16:00 - 20:00;TRL-_s_16-20;20;0;38;0.038;0.036;0
06.01.2016;16:00 - 20:00;TRL-_s_16-20;10;0;40;0.04;0.036;0
06.01.2016;16:00 - 20:00;TRL-_s_16-20;10;0;44.8;0.0448;0.036;0
06.01.2016;16:00 - 20:00;TRL-_s_16-20;10;0;55;0.055;0.036;0
06.01.2016;16:00 - 20:00;TRL-_s_16-20;20;0;75;0.075;0.036;0
06.01.2016;16:00 - 20:00;TRL-_s_16-20;25;0;100;0.1;0.036;0
06.01.2016;16:00 - 20:00;TRL-_s_16-20;5;0;163;0.163;0.036;0
06.01.2016;16:00 - 20:00;TRL-_s_16-20;65;0;1111;1.111;0.036;0
06.01.2016;16:00 - 20:00;TRL-_s_16-20;35;0;1234;1.234;0.036;0
06.01.2016;20:00 - 00:00;TRL-_s_20-24;5;5;36;0.036;0.036;0
06.01.2016;20:00 - 00:00;TRL-_s_20-24;5;5;36;0.036;0.036;0
06.01.2016;20:00 - 00:00;TRL-_s_20-24;5;5;39.8;0.0398;0.0398;0.0398
06.01.2016;20:00 - 00:00;TRL-_s_20-24;10;10;40;0.04;0.04;0.04
06.01.2016;20:00 - 00:00;TRL-_s_20-24;5;5;42;0.042;0.042;0.042
06.01.2016;20:00 - 00:00;TRL-_s_20-24;80;52;43.52;0.04352;0.04352;0.04352
06.01.2016;20:00 - 00:00;TRL-_s_20-24;25;20;44;0.044;0.044;0.044
06.01.2016;20:00 - 00:00;TRL-_s_20-24;65;0;45;0.045;0.044;0
06.01.2016;20:00 - 00:00;TRL-_s_20-24;10;0;55;0.055;0.044;0
06.01.2016;20:00 - 00:00;TRL-_s_20-24;20;0;60;0.06;0.044;0
06.01.2016;20:00 - 00:00;TRL-_s_20-24;20;0;75;0.075;0.044;0
06.01.2016;20:00 - 00:00;TRL-_s_20-24;5;0;174;0.174;0.044;0
06.01.2016;20:00 - 00:00;TRL-_s_20-24;65;0;1111;1.111;0.044;0
06.01.2016;20:00 - 00:00;TRL-_s_20-24;35;0;1234;1.234;0.044;0
07.01.2016;00:00 - 04:00;TRL-_s_00-04;5;5;28;0.028;0.028;0.028
07.01.2016;00:00 - 04:00;TRL-_s_00-04;5;5;39;0.039;0.039;0.039
07.01.2016;00:00 - 04:00;TRL-_s_00-04;5;5;44;0.044;0.044;0.044
07.01.2016;00:00 - 04:00;TRL-_s_00-04;80;72;55;0.055;0.055;0.055
07.01.2016;00:00 - 04:00;TRL-_s_00-04;10;0;55;0.055;0.055;0
07.01.2016;00:00 - 04:00;TRL-_s_00-04;10;0;65;0.065;0.055;0
07.01.2016;00:00 - 04:00;TRL-_s_00-04;20;0;85;0.085;0.055;0
07.01.2016;00:00 - 04:00;TRL-_s_00-04;20;0;160;0.16;0.055;0
07.01.2016;00:00 - 04:00;TRL-_s_00-04;5;0;177;0.177;0.055;0
07.01.2016;00:00 - 04:00;TRL-_s_00-04;65;0;178;0.178;0.055;0
07.01.2016;00:00 - 04:00;TRL-_s_00-04;27;0;212;0.212;0.055;0
07.01.2016;00:00 - 04:00;TRL-_s_00-04;18;0;240;0.24;0.055;0
07.01.2016;00:00 - 04:00;TRL-_s_00-04;15;0;254;0.254;0.055;0
07.01.2016;00:00 - 04:00;TRL-_s_00-04;10;0;314;0.314;0.055;0
07.01.2016;00:00 - 04:00;TRL-_s_00-04;25;0;349;0.349;0.055;0
07.01.2016;00:00 - 04:00;TRL-_s_00-04;65;0;1111;1.111;0.055;0
07.01.2016;00:00 - 04:00;TRL-_s_00-04;35;0;1234;1.234;0.055;0
07.01.2016;04:00 - 08:00;TRL-_s_04-08;8;8;35;0.035;0.035;0.035
07.01.2016;04:00 - 08:00;TRL-_s_04-08;5;5;38;0.038;0.038;0.038
07.01.2016;04:00 - 08:00;TRL-_s_04-08;65;65;45;0.045;0.045;0.045
07.01.2016;04:00 - 08:00;TRL-_s_04-08;10;10;60;0.06;0.06;0.06
07.01.2016;04:00 - 08:00;TRL-_s_04-08;10;0;80;0.08;0.06;0
07.01.2016;04:00 - 08:00;TRL-_s_04-08;80;0;94;0.094;0.06;0
07.01.2016;04:00 - 08:00;TRL-_s_04-08;20;0;110;0.11;0.06;0
07.01.2016;04:00 - 08:00;TRL-_s_04-08;20;0;160;0.16;0.06;0
07.01.2016;04:00 - 08:00;TRL-_s_04-08;27;0;173;0.173;0.06;0
07.01.2016;04:00 - 08:00;TRL-_s_04-08;5;0;191;0.191;0.06;0
07.01.2016;04:00 - 08:00;TRL-_s_04-08;15;0;208;0.208;0.06;0
07.01.2016;04:00 - 08:00;TRL-_s_04-08;18;0;240;0.24;0.06;0
07.01.2016;04:00 - 08:00;TRL-_s_04-08;10;0;268;0.268;0.06;0
07.01.2016;04:00 - 08:00;TRL-_s_04-08;25;0;359;0.359;0.06;0
07.01.2016;04:00 - 08:00;TRL-_s_04-08;65;0;1111;1.111;0.06;0
07.01.2016;04:00 - 08:00;TRL-_s_04-08;35;0;1234;1.234;0.06;0
07.01.2016;08:00 - 12:00;TRL-_s_08-12;8;8;11;0.011;0.011;0.011
07.01.2016;08:00 - 12:00;TRL-_s_08-12;5;5;11;0.011;0.011;0
07.01.2016;08:00 - 12:00;TRL-_s_08-12;5;5;12;0.012;0.012;0.012
07.01.2016;08:00 - 12:00;TRL-_s_08-12;5;5;14;0.014;0.014;0.014
07.01.2016;08:00 - 12:00;TRL-_s_08-12;15;15;14;0.014;0.014;0
07.01.2016;08:00 - 12:00;TRL-_s_08-12;65;65;15;0.015;0.015;0.015
07.01.2016;08:00 - 12:00;TRL-_s_08-12;10;0;15;0.015;0.015;0
07.01.2016;08:00 - 12:00;TRL-_s_08-12;5;0;15.8;0.0158;0.015;0
07.01.2016;08:00 - 12:00;TRL-_s_08-12;10;0;17.2;0.0172;0.015;0
07.01.2016;08:00 - 12:00;TRL-_s_08-12;10;0;17.2;0.0172;0.015;0
07.01.2016;08:00 - 12:00;TRL-_s_08-12;5;0;22.6;0.0226;0.015;0
07.01.2016;08:00 - 12:00;TRL-_s_08-12;10;0;30;0.03;0.015;0
07.01.2016;08:00 - 12:00;TRL-_s_08-12;20;0;40;0.04;0.015;0
07.01.2016;08:00 - 12:00;TRL-_s_08-12;80;0;52;0.052;0.015;0
07.01.2016;08:00 - 12:00;TRL-_s_08-12;27;0;53;0.053;0.015;0
07.01.2016;08:00 - 12:00;TRL-_s_08-12;15;0;63;0.063;0.015;0
07.01.2016;08:00 - 12:00;TRL-_s_08-12;25;0;85;0.085;0.015;0
07.01.2016;08:00 - 12:00;TRL-_s_08-12;10;0;123;0.123;0.015;0
07.01.2016;08:00 - 12:00;TRL-_s_08-12;20;0;160;0.16;0.015;0
07.01.2016;08:00 - 12:00;TRL-_s_08-12;5;0;170;0.17;0.015;0
07.01.2016;08:00 - 12:00;TRL-_s_08-12;65;0;209;0.209;0.015;0
07.01.2016;08:00 - 12:00;TRL-_s_08-12;18;0;240;0.24;0.015;0
07.01.2016;08:00 - 12:00;TRL-_s_08-12;35;0;1234;1.234;0.015;0
07.01.2016;12:00 - 16:00;TRL-_s_12-16;10;10;15;0.015;0.015;0
07.01.2016;12:00 - 16:00;TRL-_s_12-16;5;5;18;0.018;0.018;0.018
07.01.2016;12:00 - 16:00;TRL-_s_12-16;5;5;21;0.021;0.021;0.021
07.01.2016;12:00 - 16:00;TRL-_s_12-16;65;65;22;0.022;0.022;0.022
07.01.2016;12:00 - 16:00;TRL-_s_12-16;15;15;23;0.023;0.023;0.023
07.01.2016;12:00 - 16:00;TRL-_s_12-16;5;5;23;0.023;0.023;0
07.01.2016;12:00 - 16:00;TRL-_s_12-16;5;0;24;0.024;0.023;0
07.01.2016;12:00 - 16:00;TRL-_s_12-16;10;0;30;0.03;0.023;0
07.01.2016;12:00 - 16:00;TRL-_s_12-16;10;0;36;0.036;0.023;0
07.01.2016;12:00 - 16:00;TRL-_s_12-16;20;0;40;0.04;0.023;0
07.01.2016;12:00 - 16:00;TRL-_s_12-16;65;0;45;0.045;0.023;0
07.01.2016;12:00 - 16:00;TRL-_s_12-16;80;0;55;0.055;0.023;0
07.01.2016;12:00 - 16:00;TRL-_s_12-16;27;0;78;0.078;0.023;0
07.01.2016;12:00 - 16:00;TRL-_s_12-16;25;0;80;0.08;0.023;0
07.01.2016;12:00 - 16:00;TRL-_s_12-16;15;0;93;0.093;0.023;0
07.01.2016;12:00 - 16:00;TRL-_s_12-16;10;0;153;0.153;0.023;0
07.01.2016;12:00 - 16:00;TRL-_s_12-16;20;0;160;0.16;0.023;0
07.01.2016;12:00 - 16:00;TRL-_s_12-16;5;0;170;0.17;0.023;0
07.01.2016;12:00 - 16:00;TRL-_s_12-16;18;0;240;0.24;0.023;0
07.01.2016;12:00 - 16:00;TRL-_s_12-16;35;0;1234;1.234;0.023;0
07.01.2016;16:00 - 20:00;TRL-_s_16-20;10;10;15;0.015;0.015;0.015
07.01.2016;16:00 - 20:00;TRL-_s_16-20;8;8;24;0.024;0.024;0.024
07.01.2016;16:00 - 20:00;TRL-_s_16-20;5;5;24;0.024;0.024;0
07.01.2016;16:00 - 20:00;TRL-_s_16-20;5;5;26;0.026;0.026;0.026
07.01.2016;16:00 - 20:00;TRL-_s_16-20;5;5;28;0.028;0.028;0.028
07.01.2016;16:00 - 20:00;TRL-_s_16-20;15;0;28;0.028;0.028;0
07.01.2016;16:00 - 20:00;TRL-_s_16-20;5;5;29.8;0.0298;0.0298;0.0298
07.01.2016;16:00 - 20:00;TRL-_s_16-20;10;0;30;0.03;0.0298;0
07.01.2016;16:00 - 20:00;TRL-_s_16-20;65;65;30;0.03;0.03;0.03
07.01.2016;16:00 - 20:00;TRL-_s_16-20;10;0;34.2;0.0342;0.03;0
07.01.2016;16:00 - 20:00;TRL-_s_16-20;65;0;37;0.037;0.03;0
07.01.2016;16:00 - 20:00;TRL-_s_16-20;27;0;39;0.039;0.03;0
07.01.2016;16:00 - 20:00;TRL-_s_16-20;20;0;40;0.04;0.03;0
07.01.2016;16:00 - 20:00;TRL-_s_16-20;80;0;50;0.05;0.03;0
07.01.2016;16:00 - 20:00;TRL-_s_16-20;5;0;54;0.054;0.03;0
07.01.2016;16:00 - 20:00;TRL-_s_16-20;15;0;74;0.074;0.03;0
07.01.2016;16:00 - 20:00;TRL-_s_16-20;10;0;98;0.098;0.03;0
07.01.2016;16:00 - 20:00;TRL-_s_16-20;25;0;100;0.1;0.03;0
07.01.2016;16:00 - 20:00;TRL-_s_16-20;20;0;160;0.16;0.03;0
07.01.2016;16:00 - 20:00;TRL-_s_16-20;5;0;163;0.163;0.03;0
07.01.2016;16:00 - 20:00;TRL-_s_16-20;18;0;240;0.24;0.03;0
07.01.2016;16:00 - 20:00;TRL-_s_16-20;35;0;1234;1.234;0.03;0
07.01.2016;20:00 - 00:00;TRL-_s_20-24;10;10;15;0.015;0.015;0.015
07.01.2016;20:00 - 00:00;TRL-_s_20-24;5;5;29;0.029;0.029;0.029
07.01.2016;20:00 - 00:00;TRL-_s_20-24;10;10;30;0.03;0.03;0.03
07.01.2016;20:00 - 00:00;TRL-_s_20-24;5;5;34;0.034;0.034;0.034
07.01.2016;20:00 - 00:00;TRL-_s_20-24;5;5;34;0.034;0.034;0
07.01.2016;20:00 - 00:00;TRL-_s_20-24;65;65;36;0.036;0.036;0.036
07.01.2016;20:00 - 00:00;TRL-_s_20-24;15;0;37;0.037;0.036;0
07.01.2016;20:00 - 00:00;TRL-_s_20-24;5;0;37;0.037;0.036;0
07.01.2016;20:00 - 00:00;TRL-_s_20-24;5;0;39.8;0.0398;0.036;0
07.01.2016;20:00 - 00:00;TRL-_s_20-24;20;0;40;0.04;0.036;0
07.01.2016;20:00 - 00:00;TRL-_s_20-24;65;0;45;0.045;0.036;0
07.01.2016;20:00 - 00:00;TRL-_s_20-24;80;0;50;0.05;0.036;0
07.01.2016;20:00 - 00:00;TRL-_s_20-24;27;0;103;0.103;0.036;0
07.01.2016;20:00 - 00:00;TRL-_s_20-24;15;0;124;0.124;0.036;0
07.01.2016;20:00 - 00:00;TRL-_s_20-24;20;0;160;0.16;0.036;0
07.01.2016;20:00 - 00:00;TRL-_s_20-24;5;0;174;0.174;0.036;0
07.01.2016;20:00 - 00:00;TRL-_s_20-24;10;0;184;0.184;0.036;0
07.01.2016;20:00 - 00:00;TRL-_s_20-24;18;0;240;0.24;0.036;0
07.01.2016;20:00 - 00:00;TRL-_s_20-24;25;0;344;0.344;0.036;0
07.01.2016;20:00 - 00:00;TRL-_s_20-24;35;0;1234;1.234;0.036;0
08.01.2016;00:00 - 04:00;TRL-_s_00-04;5;5;34;0.034;0.034;0.034
08.01.2016;00:00 - 04:00;TRL-_s_00-04;80;80;40;0.04;0.04;0.04
08.01.2016;00:00 - 04:00;TRL-_s_00-04;5;0;42;0.042;0.04;0
08.01.2016;00:00 - 04:00;TRL-_s_00-04;10;0;50;0.05;0.04;0
08.01.2016;00:00 - 04:00;TRL-_s_00-04;65;0;52;0.052;0.04;0
08.01.2016;00:00 - 04:00;TRL-_s_00-04;10;0;65;0.065;0.04;0
08.01.2016;00:00 - 04:00;TRL-_s_00-04;18;0;80;0.08;0.04;0
08.01.2016;00:00 - 04:00;TRL-_s_00-04;20;0;85;0.085;0.04;0
08.01.2016;00:00 - 04:00;TRL-_s_00-04;5;0;177;0.177;0.04;0
08.01.2016;00:00 - 04:00;TRL-_s_00-04;25;0;349;0.349;0.04;0
08.01.2016;00:00 - 04:00;TRL-_s_00-04;65;0;1111;1.111;0.04;0
08.01.2016;00:00 - 04:00;TRL-_s_00-04;35;0;1234;1.234;0.04;0
08.01.2016;04:00 - 08:00;TRL-_s_04-08;80;80;35;0.035;0.035;0.035
08.01.2016;04:00 - 08:00;TRL-_s_04-08;5;5;36;0.036;0.036;0.036
08.01.2016;04:00 - 08:00;TRL-_s_04-08;5;0;39;0.039;0.036;0
08.01.2016;04:00 - 08:00;TRL-_s_04-08;25;10;40;0.04;0.04;0.04
08.01.2016;04:00 - 08:00;TRL-_s_04-08;10;0;55;0.055;0.04;0
08.01.2016;04:00 - 08:00;TRL-_s_04-08;65;0;59;0.059;0.04;0
